codigo_producto,fecha,cantidad_vendida,promo,feria,lluvia
SUPERHION-1L,2020-02-01,724,0,0,0
SUPERHION-1L,2020-03-01,763,0,0,0
SUPERHION-1L,2020-04-01,970,0,1,0
SUPERHION-1L,2020-05-01,871,0,0,0
SUPERHION-1L,2020-06-01,811,0,0,0
SUPERHION-1L,2020-07-01,701,0,0,0
SUPERHION-1L,2020-08-01,752,0,0,0
SUPERHION-1L,2020-09-01,812,0,0,0
SUPERHION-1L,2020-10-01,1134,0,0,1
SUPERHION-1L,2020-11-01,1185,1,0,1
SUPERHION-1L,2020-12-01,1059,0,0,1
SUPERHION-1L,2021-01-01,1046,0,0,1
SUPERHION-1L,2021-02-01,769,0,0,0
SUPERHION-1L,2021-03-01,765,0,0,0
SUPERHION-1L,2021-04-01,778,0,0,0
SUPERHION-1L,2021-05-01,792,0,0,0
SUPERHION-1L,2021-06-01,946,1,0,0
SUPERHION-1L,2021-07-01,943,0,1,0
SUPERHION-1L,2021-08-01,762,0,0,0
SUPERHION-1L,2021-09-01,763,0,0,0
SUPERHION-1L,2021-10-01,1096,0,0,1
SUPERHION-1L,2021-11-01,1197,1,0,1
SUPERHION-1L,2021-12-01,1230,1,0,1
SUPERHION-1L,2022-01-01,1092,0,0,1
SUPERHION-1L,2022-02-01,782,0,0,0
SUPERHION-1L,2022-03-01,795,0,0,0
SUPERHION-1L,2022-04-01,968,1,0,0
SUPERHION-1L,2022-05-01,746,0,0,0
SUPERHION-1L,2022-06-01,894,0,0,0
SUPERHION-1L,2022-07-01,798,0,0,0
SUPERHION-1L,2022-08-01,918,1,0,0
SUPERHION-1L,2022-09-01,891,1,0,0
SUPERHION-1L,2022-10-01,1248,0,1,1
SUPERHION-1L,2022-11-01,1257,0,1,1
SUPERHION-1L,2022-12-01,1043,0,0,1
SUPERHION-1L,2023-01-01,1184,0,0,1
SUPERHION-1L,2023-02-01,841,0,0,0
SUPERHION-1L,2023-03-01,892,0,0,0
SUPERHION-1L,2023-04-01,832,0,0,0
SUPERHION-1L,2023-05-01,915,1,0,0
SUPERHION-1L,2023-06-01,920,1,0,0
SUPERHION-1L,2023-07-01,780,0,0,0
SUPERHION-1L,2023-08-01,805,0,0,0
SUPERHION-1L,2023-09-01,816,0,0,0
SUPERHION-1L,2023-10-01,1151,1,0,1
SUPERHION-1L,2023-11-01,1104,0,0,1
SUPERHION-1L,2023-12-01,1224,1,0,1
SUPERHION-1L,2024-01-01,1137,0,0,1
SUPERHION-1L,2024-02-01,918,0,1,0
SUPERHION-1L,2024-03-01,864,0,0,0
SUPERHION-1L,2024-04-01,1016,1,1,0
SUPERHION-1L,2024-05-01,807,0,0,0
SUPERHION-1L,2024-06-01,790,0,0,0
SUPERHION-1L,2024-07-01,818,0,0,0
SUPERHION-1L,2024-08-01,847,0,0,0
SUPERHION-1L,2024-09-01,788,0,0,0
SUPERHION-1L,2024-10-01,1160,0,0,1
SUPERHION-1L,2024-11-01,1080,0,0,1
SUPERHION-1L,2024-12-01,1108,0,0,1
SUPERHION-1L,2025-01-01,1234,0,1,1
SUPERHION-1L,2025-02-01,838,0,0,0
SUPERHION-1L,2025-03-01,964,0,1,0
SUPERHION-1L,2025-04-01,900,1,0,0
SUPERHION-1L,2025-05-01,835,0,0,0
SUPERHION-1L,2025-06-01,880,0,0,0
SUPERHION-1L,2025-07-01,863,0,0,0
SUPERHION-1L,2025-08-01,837,0,0,0
SUPERHION-1L,2025-09-01,876,0,0,0
SUPERHION-1L,2025-10-01,1090,0,0,1
SUPERHION-1L,2025-11-01,1394,1,1,1
SUPERHION-1L,2025-12-01,1302,1,0,1
OUROVIT-250,2008-01-01,971,1,1,0
OUROVIT-250,2008-02-01,715,0,0,0
OUROVIT-250,2008-03-01,675,0,0,0
OUROVIT-250,2008-04-01,689,0,0,0
OUROVIT-250,2008-05-01,962,1,0,0
OUROVIT-250,2008-06-01,821,0,0,0
OUROVIT-250,2008-07-01,752,0,0,0
OUROVIT-250,2008-08-01,1051,0,0,1
OUROVIT-250,2008-09-01,1026,0,0,1
OUROVIT-250,2008-10-01,1029,0,0,1
OUROVIT-250,2008-11-01,631,0,0,0
OUROVIT-250,2008-12-01,718,0,0,0
OUROVIT-250,2009-01-01,819,0,0,0
OUROVIT-250,2009-02-01,744,0,0,0
OUROVIT-250,2009-03-01,808,1,0,0
OUROVIT-250,2009-04-01,820,1,0,0
OUROVIT-250,2009-05-01,884,0,1,0
OUROVIT-250,2009-06-01,660,0,0,0
OUROVIT-250,2009-07-01,911,0,1,0
OUROVIT-250,2009-08-01,1093,0,0,1
OUROVIT-250,2009-09-01,1261,1,0,1
OUROVIT-250,2009-10-01,1077,0,0,1
OUROVIT-250,2009-11-01,686,0,0,0
OUROVIT-250,2009-12-01,788,0,0,0
OUROVIT-250,2010-01-01,736,0,0,0
OUROVIT-250,2010-02-01,750,0,0,0
OUROVIT-250,2010-03-01,756,0,0,0
OUROVIT-250,2010-04-01,818,0,0,0
OUROVIT-250,2010-05-01,812,0,0,0
OUROVIT-250,2010-06-01,902,1,0,0
OUROVIT-250,2010-07-01,811,0,0,0
OUROVIT-250,2010-08-01,1130,0,0,1
OUROVIT-250,2010-09-01,1081,0,0,1
OUROVIT-250,2010-10-01,1239,1,0,1
OUROVIT-250,2010-11-01,709,0,0,0
OUROVIT-250,2010-12-01,901,1,0,0
OUROVIT-250,2011-01-01,776,0,0,0
OUROVIT-250,2011-02-01,814,0,0,0
OUROVIT-250,2011-03-01,880,0,1,0
OUROVIT-250,2011-04-01,912,1,0,0
OUROVIT-250,2011-05-01,915,1,0,0
OUROVIT-250,2011-06-01,920,1,0,0
OUROVIT-250,2011-07-01,1000,1,0,0
OUROVIT-250,2011-08-01,1046,0,0,1
OUROVIT-250,2011-09-01,1357,1,0,1
OUROVIT-250,2011-10-01,1089,0,0,1
OUROVIT-250,2011-11-01,745,0,0,0
OUROVIT-250,2011-12-01,724,0,0,0
OUROVIT-250,2012-01-01,888,1,0,0
OUROVIT-250,2012-02-01,848,0,1,0
OUROVIT-250,2012-03-01,822,0,0,0
OUROVIT-250,2012-04-01,773,0,0,0
OUROVIT-250,2012-05-01,939,0,1,0
OUROVIT-250,2012-06-01,762,0,0,0
OUROVIT-250,2012-07-01,912,0,0,0
OUROVIT-250,2012-08-01,1110,0,0,1
OUROVIT-250,2012-09-01,1104,0,0,1
OUROVIT-250,2012-10-01,1374,1,1,1
OUROVIT-250,2012-11-01,854,0,1,0
OUROVIT-250,2012-12-01,923,0,0,0
OUROVIT-250,2013-01-01,989,1,0,0
OUROVIT-250,2013-02-01,853,0,0,0
OUROVIT-250,2013-03-01,727,0,0,0
OUROVIT-250,2013-04-01,708,0,0,0
OUROVIT-250,2013-05-01,797,0,0,0
OUROVIT-250,2013-06-01,816,0,0,0
OUROVIT-250,2013-07-01,809,0,0,0
OUROVIT-250,2013-08-01,1164,0,0,1
OUROVIT-250,2013-09-01,1338,1,0,1
OUROVIT-250,2013-10-01,1138,0,0,1
OUROVIT-250,2013-11-01,774,0,0,0
OUROVIT-250,2013-12-01,697,0,0,0
OUROVIT-250,2014-01-01,839,0,0,0
OUROVIT-250,2014-02-01,893,0,0,0
OUROVIT-250,2014-03-01,769,0,0,0
OUROVIT-250,2014-04-01,916,0,0,0
OUROVIT-250,2014-05-01,865,0,0,0
OUROVIT-250,2014-06-01,859,1,0,0
OUROVIT-250,2014-07-01,815,0,0,0
OUROVIT-250,2014-08-01,1118,0,0,1
OUROVIT-250,2014-09-01,1153,0,0,1
OUROVIT-250,2014-10-01,1151,0,0,1
OUROVIT-250,2014-11-01,810,0,0,0
OUROVIT-250,2014-12-01,805,0,0,0
OUROVIT-250,2015-01-01,970,0,1,0
OUROVIT-250,2015-02-01,833,0,0,0
OUROVIT-250,2015-03-01,882,0,0,0
OUROVIT-250,2015-04-01,851,0,0,0
OUROVIT-250,2015-05-01,851,0,0,0
OUROVIT-250,2015-06-01,812,0,0,0
OUROVIT-250,2015-07-01,864,0,0,0
OUROVIT-250,2015-08-01,1183,0,0,1
OUROVIT-250,2015-09-01,1220,0,0,1
OUROVIT-250,2015-10-01,1194,0,0,1
OUROVIT-250,2015-11-01,871,0,0,0
OUROVIT-250,2015-12-01,879,0,0,0
OUROVIT-250,2016-01-01,980,0,1,0
OUROVIT-250,2016-02-01,1014,1,0,0
OUROVIT-250,2016-03-01,922,0,0,0
OUROVIT-250,2016-04-01,1050,0,1,0
OUROVIT-250,2016-05-01,912,0,0,0
OUROVIT-250,2016-06-01,818,0,0,0
OUROVIT-250,2016-07-01,861,0,0,0
OUROVIT-250,2016-08-01,1156,0,1,1
OUROVIT-250,2016-09-01,1236,0,0,1
OUROVIT-250,2016-10-01,1158,0,0,1
OUROVIT-250,2016-11-01,855,0,0,0
OUROVIT-250,2016-12-01,807,0,0,0
OUROVIT-250,2017-01-01,1137,1,1,0
OUROVIT-250,2017-02-01,830,0,0,0
OUROVIT-250,2017-03-01,1080,1,0,0
OUROVIT-250,2017-04-01,935,0,0,0
OUROVIT-250,2017-05-01,1033,1,0,0
OUROVIT-250,2017-06-01,964,1,0,0
OUROVIT-250,2017-07-01,787,0,0,0
OUROVIT-250,2017-08-01,1189,0,0,1
OUROVIT-250,2017-09-01,1285,0,1,1
OUROVIT-250,2017-10-01,1132,0,0,1
OUROVIT-250,2017-11-01,872,0,0,0
OUROVIT-250,2017-12-01,1030,1,0,0
OUROVIT-250,2018-01-01,976,0,0,0
OUROVIT-250,2018-02-01,923,0,0,0
OUROVIT-250,2018-03-01,972,0,0,0
OUROVIT-250,2018-04-01,937,1,0,0
OUROVIT-250,2018-05-01,853,0,0,0
OUROVIT-250,2018-06-01,926,0,0,0
OUROVIT-250,2018-07-01,1031,1,0,0
OUROVIT-250,2018-08-01,1262,0,0,1
OUROVIT-250,2018-09-01,1515,1,1,1
OUROVIT-250,2018-10-01,1308,0,1,1
OUROVIT-250,2018-11-01,864,0,0,0
OUROVIT-250,2018-12-01,972,1,0,0
OUROVIT-250,2019-01-01,977,0,1,0
OUROVIT-250,2019-02-01,987,0,0,0
OUROVIT-250,2019-03-01,865,0,0,0
OUROVIT-250,2019-04-01,951,0,0,0
OUROVIT-250,2019-05-01,1056,1,0,0
OUROVIT-250,2019-06-01,963,0,0,0
OUROVIT-250,2019-07-01,890,0,0,0
OUROVIT-250,2019-08-01,1223,0,0,1
OUROVIT-250,2019-09-01,1430,1,0,1
OUROVIT-250,2019-10-01,1321,1,0,1
OUROVIT-250,2019-11-01,919,0,0,0
OUROVIT-250,2019-12-01,1017,0,1,0
OUROVIT-250,2020-01-01,1025,0,0,0
OUROVIT-250,2020-02-01,1049,1,0,0
OUROVIT-250,2020-03-01,940,0,0,0
OUROVIT-250,2020-04-01,1044,1,0,0
OUROVIT-250,2020-05-01,1068,1,0,0
OUROVIT-250,2020-06-01,898,0,0,0
OUROVIT-250,2020-07-01,908,0,0,0
OUROVIT-250,2020-08-01,1324,0,1,1
OUROVIT-250,2020-09-01,1299,0,1,1
OUROVIT-250,2020-10-01,1303,0,0,1
OUROVIT-250,2020-11-01,927,0,0,0
OUROVIT-250,2020-12-01,857,0,0,0
OUROVIT-250,2021-01-01,903,0,0,0
OUROVIT-250,2021-02-01,1157,1,0,0
OUROVIT-250,2021-03-01,866,0,0,0
OUROVIT-250,2021-04-01,1008,0,0,0
OUROVIT-250,2021-05-01,943,0,0,0
OUROVIT-250,2021-06-01,906,0,0,0
OUROVIT-250,2021-07-01,956,0,0,0
OUROVIT-250,2021-08-01,1247,0,0,1
OUROVIT-250,2021-09-01,1239,0,0,1
OUROVIT-250,2021-10-01,1260,0,0,1
OUROVIT-250,2021-11-01,966,0,0,0
OUROVIT-250,2021-12-01,1070,0,0,0
OUROVIT-250,2022-01-01,859,0,0,0
OUROVIT-250,2022-02-01,874,0,0,0
OUROVIT-250,2022-03-01,943,0,0,0
OUROVIT-250,2022-04-01,1033,0,0,0
OUROVIT-250,2022-05-01,961,0,0,0
OUROVIT-250,2022-06-01,898,0,0,0
OUROVIT-250,2022-07-01,977,0,0,0
OUROVIT-250,2022-08-01,1282,0,0,1
OUROVIT-250,2022-09-01,1237,0,0,1
OUROVIT-250,2022-10-01,1431,0,1,1
OUROVIT-250,2022-11-01,965,0,0,0
OUROVIT-250,2022-12-01,1101,0,1,0
OUROVIT-250,2023-01-01,1050,0,0,0
OUROVIT-250,2023-02-01,943,0,0,0
OUROVIT-250,2023-03-01,1138,1,0,0
OUROVIT-250,2023-04-01,936,0,0,0
OUROVIT-250,2023-05-01,995,0,0,0
OUROVIT-250,2023-06-01,865,0,0,0
OUROVIT-250,2023-07-01,1068,1,0,0
OUROVIT-250,2023-08-01,1246,0,0,1
OUROVIT-250,2023-09-01,1257,0,0,1
OUROVIT-250,2023-10-01,1571,1,1,1
OUROVIT-250,2023-11-01,1104,1,0,0
OUROVIT-250,2023-12-01,916,0,0,0
OUROVIT-250,2024-01-01,1016,0,0,0
OUROVIT-250,2024-02-01,970,0,0,0
OUROVIT-250,2024-03-01,935,0,0,0
OUROVIT-250,2024-04-01,1010,0,1,0
OUROVIT-250,2024-05-01,1147,1,0,0
OUROVIT-250,2024-06-01,1073,1,0,0
OUROVIT-250,2024-07-01,982,0,0,0
OUROVIT-250,2024-08-01,1288,0,0,1
OUROVIT-250,2024-09-01,1533,1,0,1
OUROVIT-250,2024-10-01,1487,1,0,1
OUROVIT-250,2024-11-01,949,0,0,0
OUROVIT-250,2024-12-01,862,0,0,0
OUROVIT-250,2025-01-01,872,0,0,0
OUROVIT-250,2025-02-01,1008,0,0,0
OUROVIT-250,2025-03-01,976,0,0,0
OUROVIT-250,2025-04-01,984,0,0,0
OUROVIT-250,2025-05-01,1121,1,0,0
OUROVIT-250,2025-06-01,1204,1,0,0
OUROVIT-250,2025-07-01,1130,0,1,0
OUROVIT-250,2025-08-01,1423,0,0,1
OUROVIT-250,2025-09-01,1205,0,0,1
OUROVIT-250,2025-10-01,1188,0,0,1
OUROVIT-250,2025-11-01,1252,1,0,0
OUROVIT-250,2025-12-01,1104,1,0,0
OUROTETRA,2008-01-01,1973,0,0,1
OUROTETRA,2008-02-01,2054,0,0,1
OUROTETRA,2008-03-01,2114,0,0,1
OUROTETRA,2008-04-01,2289,1,0,1
OUROTETRA,2008-05-01,1586,0,0,0
OUROTETRA,2008-06-01,1447,0,0,0
OUROTETRA,2008-07-01,1502,0,0,0
OUROTETRA,2008-08-01,1349,0,0,0
OUROTETRA,2008-09-01,1578,0,0,0
OUROTETRA,2008-10-01,1412,0,0,0
OUROTETRA,2008-11-01,1520,0,0,0
OUROTETRA,2008-12-01,1416,0,0,0
OUROTETRA,2009-01-01,2258,0,0,1
OUROTETRA,2009-02-01,2283,1,0,1
OUROTETRA,2009-03-01,2374,0,1,1
OUROTETRA,2009-04-01,2097,0,0,1
OUROTETRA,2009-05-01,1475,0,0,0
OUROTETRA,2009-06-01,1632,0,1,0
OUROTETRA,2009-07-01,1742,1,0,0
OUROTETRA,2009-08-01,1393,0,0,0
OUROTETRA,2009-09-01,1494,0,0,0
OUROTETRA,2009-10-01,1556,0,1,0
OUROTETRA,2009-11-01,1363,0,0,0
OUROTETRA,2009-12-01,1755,1,0,0
OUROTETRA,2010-01-01,2127,0,0,1
OUROTETRA,2010-02-01,2100,0,0,1
OUROTETRA,2010-03-01,2101,0,0,1
OUROTETRA,2010-04-01,1990,0,0,1
OUROTETRA,2010-05-01,1698,1,0,0
OUROTETRA,2010-06-01,1622,0,1,0
OUROTETRA,2010-07-01,1495,0,1,0
OUROTETRA,2010-08-01,1255,0,0,0
OUROTETRA,2010-09-01,1392,0,0,0
OUROTETRA,2010-10-01,1505,0,0,0
OUROTETRA,2010-11-01,1704,0,1,0
OUROTETRA,2010-12-01,1687,1,0,0
OUROTETRA,2011-01-01,2163,0,0,1
OUROTETRA,2011-02-01,2173,0,0,1
OUROTETRA,2011-03-01,2162,0,0,1
OUROTETRA,2011-04-01,2118,0,0,1
OUROTETRA,2011-05-01,1511,0,0,0
OUROTETRA,2011-06-01,1422,0,0,0
OUROTETRA,2011-07-01,1522,0,0,0
OUROTETRA,2011-08-01,1752,1,0,0
OUROTETRA,2011-09-01,1426,0,0,0
OUROTETRA,2011-10-01,1735,1,0,0
OUROTETRA,2011-11-01,1710,1,0,0
OUROTETRA,2011-12-01,1482,0,0,0
OUROTETRA,2012-01-01,2211,0,0,1
OUROTETRA,2012-02-01,2233,0,0,1
OUROTETRA,2012-03-01,2193,0,0,1
OUROTETRA,2012-04-01,2027,0,0,1
OUROTETRA,2012-05-01,1389,0,0,0
OUROTETRA,2012-06-01,1457,0,0,0
OUROTETRA,2012-07-01,1633,0,1,0
OUROTETRA,2012-08-01,1612,0,0,0
OUROTETRA,2012-09-01,1822,1,0,0
OUROTETRA,2012-10-01,1554,0,0,0
OUROTETRA,2012-11-01,1675,0,0,0
OUROTETRA,2012-12-01,1440,0,0,0
OUROTETRA,2013-01-01,2301,0,0,1
OUROTETRA,2013-02-01,2127,0,0,1
OUROTETRA,2013-03-01,2156,0,0,1
OUROTETRA,2013-04-01,2224,0,0,1
OUROTETRA,2013-05-01,1610,0,0,0
OUROTETRA,2013-06-01,1946,1,0,0
OUROTETRA,2013-07-01,1630,0,0,0
OUROTETRA,2013-08-01,1629,0,0,0
OUROTETRA,2013-09-01,1703,1,0,0
OUROTETRA,2013-10-01,1572,0,0,0
OUROTETRA,2013-11-01,1844,1,0,0
OUROTETRA,2013-12-01,1607,0,0,0
OUROTETRA,2014-01-01,2254,0,0,1
OUROTETRA,2014-02-01,2451,0,1,1
OUROTETRA,2014-03-01,2130,0,0,1
OUROTETRA,2014-04-01,2284,0,0,1
OUROTETRA,2014-05-01,1584,0,0,0
OUROTETRA,2014-06-01,1805,0,1,0
OUROTETRA,2014-07-01,1905,1,0,0
OUROTETRA,2014-08-01,1528,0,0,0
OUROTETRA,2014-09-01,1492,0,0,0
OUROTETRA,2014-10-01,1407,0,0,0
OUROTETRA,2014-11-01,1913,1,0,0
OUROTETRA,2014-12-01,1442,0,0,0
OUROTETRA,2015-01-01,2188,0,0,1
OUROTETRA,2015-02-01,2669,1,1,1
OUROTETRA,2015-03-01,2652,1,0,1
OUROTETRA,2015-04-01,2242,0,0,1
OUROTETRA,2015-05-01,2003,1,0,0
OUROTETRA,2015-06-01,1516,0,0,0
OUROTETRA,2015-07-01,1755,0,0,0
OUROTETRA,2015-08-01,1611,0,0,0
OUROTETRA,2015-09-01,1961,1,1,0
OUROTETRA,2015-10-01,1672,0,0,0
OUROTETRA,2015-11-01,1484,0,0,0
OUROTETRA,2015-12-01,1553,0,0,0
OUROTETRA,2016-01-01,2587,1,0,1
OUROTETRA,2016-02-01,2302,0,0,1
OUROTETRA,2016-03-01,2139,0,0,1
OUROTETRA,2016-04-01,2384,1,0,1
OUROTETRA,2016-05-01,1708,0,0,0
OUROTETRA,2016-06-01,1533,0,0,0
OUROTETRA,2016-07-01,1842,1,0,0
OUROTETRA,2016-08-01,1616,0,0,0
OUROTETRA,2016-09-01,1877,0,1,0
OUROTETRA,2016-10-01,1693,0,0,0
OUROTETRA,2016-11-01,1744,0,0,0
OUROTETRA,2016-12-01,1660,0,0,0
OUROTETRA,2017-01-01,2261,0,0,1
OUROTETRA,2017-02-01,2322,0,0,1
OUROTETRA,2017-03-01,2573,1,0,1
OUROTETRA,2017-04-01,2437,0,0,1
OUROTETRA,2017-05-01,1576,0,0,0
OUROTETRA,2017-06-01,1690,0,0,0
OUROTETRA,2017-07-01,1731,0,0,0
OUROTETRA,2017-08-01,1895,1,0,0
OUROTETRA,2017-09-01,1589,0,0,0
OUROTETRA,2017-10-01,2048,1,1,0
OUROTETRA,2017-11-01,1608,0,0,0
OUROTETRA,2017-12-01,1865,0,0,0
OUROTETRA,2018-01-01,2499,0,1,1
OUROTETRA,2018-02-01,2204,0,0,1
OUROTETRA,2018-03-01,2508,1,0,1
OUROTETRA,2018-04-01,2756,1,1,1
OUROTETRA,2018-05-01,1750,0,0,0
OUROTETRA,2018-06-01,1891,0,0,0
OUROTETRA,2018-07-01,1597,0,0,0
OUROTETRA,2018-08-01,1474,0,0,0
OUROTETRA,2018-09-01,1802,0,0,0
OUROTETRA,2018-10-01,2016,1,0,0
OUROTETRA,2018-11-01,1906,1,0,0
OUROTETRA,2018-12-01,1547,0,0,0
OUROTETRA,2019-01-01,2246,0,0,1
OUROTETRA,2019-02-01,2437,0,0,1
OUROTETRA,2019-03-01,2772,1,0,1
OUROTETRA,2019-04-01,2363,0,0,1
OUROTETRA,2019-05-01,1751,0,0,0
OUROTETRA,2019-06-01,1881,0,0,0
OUROTETRA,2019-07-01,1789,0,0,0
OUROTETRA,2019-08-01,1767,0,1,0
OUROTETRA,2019-09-01,1752,0,0,0
OUROTETRA,2019-10-01,2154,1,0,0
OUROTETRA,2019-11-01,1715,0,0,0
OUROTETRA,2019-12-01,1854,0,0,0
OUROTETRA,2020-01-01,2321,0,0,1
OUROTETRA,2020-02-01,2474,1,0,1
OUROTETRA,2020-03-01,2424,0,0,1
OUROTETRA,2020-04-01,2405,0,0,1
OUROTETRA,2020-05-01,1790,0,0,0
OUROTETRA,2020-06-01,1818,0,0,0
OUROTETRA,2020-07-01,1883,0,0,0
OUROTETRA,2020-08-01,1674,0,0,0
OUROTETRA,2020-09-01,1933,1,0,0
OUROTETRA,2020-10-01,1683,0,0,0
OUROTETRA,2020-11-01,1830,0,0,0
OUROTETRA,2020-12-01,1940,1,0,0
OUROTETRA,2021-01-01,2421,0,0,1
OUROTETRA,2021-02-01,2404,0,0,1
OUROTETRA,2021-03-01,2291,0,0,1
OUROTETRA,2021-04-01,2333,0,0,1
OUROTETRA,2021-05-01,1871,0,0,0
OUROTETRA,2021-06-01,1914,0,0,0
OUROTETRA,2021-07-01,1730,0,0,0
OUROTETRA,2021-08-01,2014,1,0,0
OUROTETRA,2021-09-01,1758,0,0,0
OUROTETRA,2021-10-01,1687,0,0,0
OUROTETRA,2021-11-01,1685,0,0,0
OUROTETRA,2021-12-01,1742,0,0,0
OUROTETRA,2022-01-01,2422,0,0,1
OUROTETRA,2022-02-01,2786,1,0,1
OUROTETRA,2022-03-01,2418,0,0,1
OUROTETRA,2022-04-01,2337,0,0,1
OUROTETRA,2022-05-01,1833,0,0,0
OUROTETRA,2022-06-01,1682,0,0,0
OUROTETRA,2022-07-01,1725,0,0,0
OUROTETRA,2022-08-01,1702,0,0,0
OUROTETRA,2022-09-01,1668,0,0,0
OUROTETRA,2022-10-01,1917,0,0,0
OUROTETRA,2022-11-01,1801,0,0,0
OUROTETRA,2022-12-01,1927,1,0,0
OUROTETRA,2023-01-01,2653,1,0,1
OUROTETRA,2023-02-01,2741,1,0,1
OUROTETRA,2023-03-01,2524,0,0,1
OUROTETRA,2023-04-01,2511,0,0,1
OUROTETRA,2023-05-01,1855,0,0,0
OUROTETRA,2023-06-01,1748,0,0,0
OUROTETRA,2023-07-01,1765,0,0,0
OUROTETRA,2023-08-01,1836,0,0,0
OUROTETRA,2023-09-01,1819,0,0,0
OUROTETRA,2023-10-01,1708,0,0,0
OUROTETRA,2023-11-01,1626,0,0,0
OUROTETRA,2023-12-01,1873,0,0,0
OUROTETRA,2024-01-01,2461,0,0,1
OUROTETRA,2024-02-01,2842,1,1,1
OUROTETRA,2024-03-01,2339,0,0,1
OUROTETRA,2024-04-01,2918,1,1,1
OUROTETRA,2024-05-01,1942,0,0,0
OUROTETRA,2024-06-01,2220,1,0,0
OUROTETRA,2024-07-01,1907,0,0,0
OUROTETRA,2024-08-01,2079,0,1,0
OUROTETRA,2024-09-01,1802,0,0,0
OUROTETRA,2024-10-01,1698,0,0,0
OUROTETRA,2024-11-01,1768,0,0,0
OUROTETRA,2024-12-01,1878,0,0,0
OUROTETRA,2025-01-01,2469,0,0,1
OUROTETRA,2025-02-01,2910,1,0,1
OUROTETRA,2025-03-01,2522,0,0,1
OUROTETRA,2025-04-01,2724,0,0,1
OUROTETRA,2025-05-01,1882,0,0,0
OUROTETRA,2025-06-01,2254,1,0,0
OUROTETRA,2025-07-01,1830,0,0,0
OUROTETRA,2025-08-01,2202,1,0,0
OUROTETRA,2025-09-01,1978,0,1,0
OUROTETRA,2025-10-01,2084,1,0,0
OUROTETRA,2025-11-01,1939,0,0,0
OUROTETRA,2025-12-01,1870,0,0,0
IMPACTO-1000,2008-01-01,526,0,0,0
IMPACTO-1000,2008-02-01,701,1,0,0
IMPACTO-1000,2008-03-01,575,0,0,0
IMPACTO-1000,2008-04-01,761,0,0,1
IMPACTO-1000,2008-05-01,929,0,1,1
IMPACTO-1000,2008-06-01,578,0,0,0
IMPACTO-1000,2008-07-01,555,0,0,0
IMPACTO-1000,2008-08-01,533,0,0,0
IMPACTO-1000,2008-09-01,749,0,0,1
IMPACTO-1000,2008-10-01,620,0,0,0
IMPACTO-1000,2008-11-01,661,1,0,0
IMPACTO-1000,2008-12-01,434,0,0,0
IMPACTO-1000,2009-01-01,591,0,0,0
IMPACTO-1000,2009-02-01,682,1,0,0
IMPACTO-1000,2009-03-01,550,0,0,0
IMPACTO-1000,2009-04-01,883,1,0,1
IMPACTO-1000,2009-05-01,820,0,0,1
IMPACTO-1000,2009-06-01,605,0,0,0
IMPACTO-1000,2009-07-01,564,0,0,0
IMPACTO-1000,2009-08-01,508,0,0,0
IMPACTO-1000,2009-09-01,861,0,1,1
IMPACTO-1000,2009-10-01,718,1,1,0
IMPACTO-1000,2009-11-01,510,0,0,0
IMPACTO-1000,2009-12-01,561,0,0,0
IMPACTO-1000,2010-01-01,587,0,0,0
IMPACTO-1000,2010-02-01,620,0,0,0
IMPACTO-1000,2010-03-01,529,0,0,0
IMPACTO-1000,2010-04-01,766,0,0,1
IMPACTO-1000,2010-05-01,951,1,0,1
IMPACTO-1000,2010-06-01,503,0,0,0
IMPACTO-1000,2010-07-01,586,0,0,0
IMPACTO-1000,2010-08-01,517,0,0,0
IMPACTO-1000,2010-09-01,870,0,0,1
IMPACTO-1000,2010-10-01,513,0,0,0
IMPACTO-1000,2010-11-01,645,0,0,0
IMPACTO-1000,2010-12-01,731,1,0,0
IMPACTO-1000,2011-01-01,569,0,0,0
IMPACTO-1000,2011-02-01,586,0,0,0
IMPACTO-1000,2011-03-01,567,0,0,0
IMPACTO-1000,2011-04-01,884,0,1,1
IMPACTO-1000,2011-05-01,901,1,0,1
IMPACTO-1000,2011-06-01,592,0,0,0
IMPACTO-1000,2011-07-01,712,1,0,0
IMPACTO-1000,2011-08-01,583,0,0,0
IMPACTO-1000,2011-09-01,818,0,0,1
IMPACTO-1000,2011-10-01,562,0,0,0
IMPACTO-1000,2011-11-01,688,0,0,0
IMPACTO-1000,2011-12-01,612,0,0,0
IMPACTO-1000,2012-01-01,556,0,0,0
IMPACTO-1000,2012-02-01,578,0,0,0
IMPACTO-1000,2012-03-01,532,0,0,0
IMPACTO-1000,2012-04-01,981,1,0,1
IMPACTO-1000,2012-05-01,824,0,0,1
IMPACTO-1000,2012-06-01,731,1,0,0
IMPACTO-1000,2012-07-01,564,0,0,0
IMPACTO-1000,2012-08-01,648,0,0,0
IMPACTO-1000,2012-09-01,830,0,0,1
IMPACTO-1000,2012-10-01,623,0,0,0
IMPACTO-1000,2012-11-01,583,0,0,0
IMPACTO-1000,2012-12-01,615,0,1,0
IMPACTO-1000,2013-01-01,627,0,0,0
IMPACTO-1000,2013-02-01,700,1,0,0
IMPACTO-1000,2013-03-01,651,0,0,0
IMPACTO-1000,2013-04-01,870,0,0,1
IMPACTO-1000,2013-05-01,761,0,0,1
IMPACTO-1000,2013-06-01,588,0,0,0
IMPACTO-1000,2013-07-01,582,0,0,0
IMPACTO-1000,2013-08-01,568,0,0,0
